id,title,overview,release_date,original_title,poster_path,backdrop_path,vote_average,vote_count,popularity,adult,view_cnt
526896,모비우스,"희귀혈액병을 앓고 있는 생화학자 모비우스는 동료인 마르틴과 함께 치료제 개발에 몰두한다. 흡혈 박쥐를 연구하던 중 마침내 치료제 개발에 성공한 모비우스는 새 생명과 강력한 힘을 얻게 되지만, 동시에 흡혈을 하지 않고는 생명을 유지할 수 없게 된다. 그러던 중 모비우스와 같은 병을 앓고 있던 그의 친구 마일로도 모비우스와 같은 힘을 얻게 되는데…",2022-03-30,Morbius,/8uiV88A5eB7PjMTtY6lQBUZ0Cpl.jpg,/gG9fTyDL03fiKnOpf2tr01sncnt.jpg,6,723,1646.18,FALSE,0
568124,엔칸토: 마법의 세계,"콜롬비아의 깊은 산 속, 놀라운 마법과 활기찬 매력이 넘치는 세계 엔칸토. 이곳을 만든 장본인은 마드리갈 가문의 기둥인 알마 할머니(마리아 세실리아 보테로)다. 그녀는 젊었을 때 세 쌍둥이를 데리고 이곳으로 오던 중에 위기를 맞았다. 그때 그녀가 들고 있던 촛불에 기적이 일어났고 그이후로 마법의 능력이 손주 세대까지 대물림된다. 3대에 걸친 이대가족은 음식으로 병을 고치는 능력, 꽃을 피우는 능력, 날씨를 조종 하는 능력 등 저마다 독특한 능력을 지니게 됐다. 하지만 가족 중 유일하게 미라벨(스테퍼니 비어트리즈)만 아무런 능력이 없다. 어느 날 엔칸토가 지닌 마법의 힘이 위험에 처하고 가족들은 점차 자신의 능력을 잃어가기 시작한다. 이를 감지한 미라벨은 유일하게 평범한 자신이 특별한 이 가족의 마지막 희망일지 모른다고 생각하는데...",2021-11-24,Encanto,/b8gz7UKMwMz39mz6EH5Jjicjdth.jpg,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,7.7,6431,1211.292,FALSE,0
606402,야차,비밀공작팀과 팀의 악명 높은 리더를 감찰하기 위해 위험천만한 도시로 날아간 검사. 정직하게 살아온 그가 스파이들 사이의 치명적인 전쟁 속으로 뛰어든다.,2022-04-08,야차,/nOYyuJ2mNo6RWsFsTwApEyG3F4J.jpg,/hXTWVJMsI9BkxMLliqL1j0FT55t.jpg,6.2,80,970.851,FALSE,0
585083,몬스터 호텔 4: 뒤바뀐 세계,"드락이 트랜실베니아 호텔을 딸 마비스와 사위 조니에게 넘길려고 한다.  그런데 조니의 형편없는 호텔 계획을 들은 드락은 걱정을 한다.  드라은 인간인 조니에게 오직 몬스터만 호텔 사업을 이끌어 갈 수 있다고 장난을 친다.  그러자 조니는 몬스터가 되기로 결심하고,  반헬싱의 신비한 발명품인 '몬스터피케이션 레이'가 엉망이 되면서  조이는 몬스터가 됐지만, 드락과 그의 친구들은 인간으로 변하게 된다.  과연, 드락과 조니는 그들이 저지른 실수들을 바로 잡을 수 있을까?",2022-01-14,Hotel Transylvania: Transformania,/6zt5l4DYV1kLPL5Vqz1kLq3THXD.jpg,/qBLEWvJNVsehJkEJqIigPsWyBse.jpg,7.1,861,957.751,FALSE,0
696806,애덤 프로젝트,시간 여행 중 2022년에 불시착한 전투기 파일럿 애덤 리드. 그가 12살 시절의 자기 자신과 한 팀이 되어 미래를 구하는 임무에 나선다.,2022-03-11,The Adam Project,/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg,/ewUqXnwiRLhgmGhuksOdLgh49Ch.jpg,7.1,2192,908.704,FALSE,0
338953,신비한 동물들과 덤블도어의 비밀,"1930년대, 제2차 세계대전에 마법사들이 개입하게 되면서 강력한 어둠의 마법사 그린델왈드의 힘이 급속도로 커진다. 덤블도어는 뉴트 스캐맨더에게 위대한 마법사 가문 후손, 마법학교의 유능한 교사, 머글 등으로 이루어진 팀에게 임무를 맡긴다. 이에 뉴트와 친구들은 머글과의 전쟁을 선포한 그린델왈드와 추종자들, 그의 위험한 신비한 동물들에 맞서 세상을 구할 거대한 전쟁에 나선다. 한편 전쟁의 위기가 최고조로 달한 상황 속에서 덤블도어는 더 이상 방관자로 머물 수 없는 순간을 맞이하고, 서서히 숨겨진 비밀이 드러나는데...",2022-04-13,Fantastic Beasts: The Secrets of Dumbledore,/uvQbXjMgC5weQepx4jLJJ60H3N0.jpg,/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,6.8,1022,1044.003,FALSE,0
580489,베놈 2: 렛 데어 비 카니지,"‘베놈'과 완벽한 파트너가 된 ‘에디 브록' 앞에 ‘클리터스 캐서디'가 ‘카니지'로 등장, 앞으로 닥칠 대혼돈의 세상을 예고한다. 대혼돈의 시대가 시작되고, 악을 악으로 처단할 것인가?",2021-10-13,Venom: Let There Be Carnage,/1Lh9LER4xRQ3INFFi2dfS2hpRwv.jpg,/lNyLSOKMMeUPr1RsL4KcRuIXwHt.jpg,7,7288,890.585,FALSE,0
823625,블랙라이트,언더커버 요원들을 관리하는 FBI 비공식 요원 ‘트래비스’(리암 니슨)는  한 요원의 사망으로 조직의 충격적인 비밀과 마주한다!  추악한 악행을 멈출 수 있는 사람은 오직 하나!  모든 걸 끝내기 위한 그의 마지막 미션이 시작된다!,2022-03-09,Blacklight,/4S09SjrU5vL6zK0FbDY3YnxtmR3.jpg,/iDeWAGnmloZ5Oz3bocDp4rSbUXd.jpg,6.2,364,800.246,FALSE,0
635302,귀멸의 칼날 극장판 무한열차편,"혈귀로 변해버린 여동생 네즈코를 인간으로 되돌릴 단서를 찾아 비밀조직 귀살대에 들어간 탄지로. 젠이츠, 이노스케와 새로운 임무 수행을 위해 무한열차에 탑승 후 귀살대 최강 검사 염주 렌고쿠와 합류한다. 달리는 무한열차에서 승객들이 하나 둘 흔적 없이 사라지자 숨어있는 식인 혈귀의 존재를 직감하는 렌고쿠. 귀살대 탄지로 일행과 최강 검사 염주 렌고쿠는 어둠 속을 달리는 무한열차에서 모두의 목숨을 구하기 위해 예측불가능한 능력을 가진 혈귀와 목숨을 건 혈전을 시작하는데...",2021-01-27,劇場版「鬼滅の刃」無限列車編,/m2FNRngyJMyxLatBMJR8pbeG2v.jpg,/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,8.4,2417,786.629,FALSE,0
438695,씽2게더,"대국민 오디션 이후 각자의 자리에서 꿈을 이루고 있는 버스터 문(매튜 맥커너히)과 크루들에게 레드 쇼어 시티에서 전 세계가 주목하는 사상 최고의 쇼가 펼쳐진다는 소식이 들려오고 버스터 문과 크루들은 도전에 나선다. 그러나 최고의 스테이지에 서기 위한 경쟁은 이전과는 비교도 할 수 없을 만큼 치열하고, 버스터 문은 완벽한 라이브를 위해 종적을 감춘 레전드 뮤지션 클레이(보노)를 캐스팅하겠다는 파격 선언을 하는데!",2022-01-05,Sing 2,/xe8dVB2QiCxLWFV77V4dpZcOvYB.jpg,/6mJrgL7Mi13XjJeGYJFlD6UEVQw.jpg,8.1,2729,735.233,FALSE,0
524434,이터널스,"이터널스는 7천년 전 우주선 도모를 타고 지구에 온 순간부터 지구를 사랑한 히어로들이다. 이들의 임무는 기괴한 크리처 데비안츠에게서 인간을 지키는 것. 임무를 부여한 이는 그들을 탄생시킨 천상의 존재 셀레스티얼이다. 이터널스는 시간의 흐름을 느낄 수 없기에, 공간을 기준 삼아 연대기를 구성하는 뱀파이어처럼 세계 곳곳에 흩어져 자신만의 삶을 살아가고 있다. 물질을 변화시키는 세르시는 런던에서 박물관 학자가 됐고, 우주의 기운을 총처럼 쏘는 킹고는 발리우드 배우로 살며, 타인을 조종하는 드루이그는 아마존에 소국을 만들었다. 괴력의 소유자 길가메시는 호주 사막에서 정신 건강이 위험해진 테나를 돌보며 살고 있다. 세르시는 데비안츠의 공세가 심해지자 오랜 연인 이카리스, 소녀처럼 보이는 불멸의 존재 스프라이트와 함께 이터널스를 불러모으기 시작한다.",2021-11-03,Eternals,/aNtAP8ZzUMdnCPoqYgVOcgI0Eh4.jpg,/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,7.1,5541,740.26,FALSE,0
566525,샹치와 텐 링즈의 전설,초인적인 능력을 가진 텐 링즈의 힘으로 수세기 동안 어둠의 세상을 지배해 온 웬우. 샹치는 아버지 웬우 밑에서 암살자로 훈련을 받았지만 이를 거부하고 평범함 삶을 선택한다. 샌프란시스코로 떠나와 자신의 진짜 이름을 숨긴 채 션이란 가명으로 살아가는 샹치. 웬우가 수장으로 있는 조직 텐 링즈의 일원인 레이저 피스트가 찾아와 샹치의 펜던트를 훔쳐가자 샹치는 친구 케이티와 함께 연이 끊겼던 동생 샤링을 염려하며 그녀가 숨어 지내는 마카오로 찾아간다. 텐 링즈의 마법 같은 힘을 통해 수천년 동안 지구의 역사를 혼란에 빠뜨렸던 웬우는 자신의 아들딸을 다시 불러들여 새로운 계략을 꾸민다.,2021-09-01,Shang-Chi and the Legend of the Ten Rings,/14L4NGrqO4r7gJtVRiSRP5rNsL5.jpg,/zxWAv1A34kdYslBi4ekMDtgIGUt.jpg,7.7,6436,690.131,FALSE,0
19995,아바타,"가까운 미래, 지구는 에너지 고갈 문제를 해결하기 위해 머나먼 행성 판도라에서 대체 자원을 채굴하기 시작한다. 하지만 판도라의 독성을 지닌 대기로 인해 자원 획득에 어려움을 겪게 된 인류는 판도라의 토착민 나비의 외형에 인간의 의식을 주입, 원격 조종이 가능한 새로운 생명체를 탄생시키는 프로그램을 개발한다. 한편 하반신이 마비된 전직 해병대원 제이크 설리는 아바타 프로그램에 참가할 것을 제안받는다. 그 곳에서 자신의 아바타를 통해 자유롭게 걸을 수 있게 된 제이크는 자원 채굴을 막으려는 나비의 무리에 침투하라는 임무를 부여받는데...",2010-08-26,Avatar,/zygmx5abXeDpr3fWYX4jlXFZ1wh.jpg,/jlQJDD0L5ZojjlS0KYnApdO0n19.jpg,7.5,25393,669.168,FALSE,0
454626,수퍼 소닉,"소리보다 빠른 초고속 고슴도치 히어로 '소닉'은 지구에 불시착한다. 그의 특별한 능력을 감지한 과학자 ‘닥터 로보트닉’은 세계 정복의 야욕을 채우려 하고, 경찰관 ‘톰’은 위험에 빠진 ‘소닉’을 돕기 위해 나서는데…! 과연, ‘소닉'은 천재 악당에 맞서 지구를 지킬 수 있을까?",2020-02-12,Sonic the Hedgehog,/pMXOlasWr1IzHGH8HWw1ZTXs6rQ.jpg,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,7.4,7964,543.452,FALSE,0
476669,킹스맨: 퍼스트 에이전트,"역사상 최악의 폭군들과 범죄자들이 모여 수백만 명을 학살하기 위한  전쟁을 모의하는 급박한 상황 속, 그들을 막아야 하는 한 사람이 있다. 비밀에 쌓여 있던 독립 정보 기관 ‘킹스맨’의 탄생을 확인하라!",2021-12-22,The King's Man,/vOai6V9hsIqZu15zDKydPmzu4EN.jpg,/4OTYefcAlaShn6TGVK33UxLW9R7.jpg,6.9,2609,603.357,FALSE,0
425909,고스트 버스터즈 라이즈,"할아버지의 갑작스런 죽음으로 이사하게 된 트레버, 피비 남매는 남겨진 집에서 의문의 현상과 수상한 물건들을 마주한다. 집뿐 아니라 마을 전체가 설명할 수 없는 미스터리한 현상이 연이어 발생하는 가운데, 교사로 위장 취업한 지질학자 그루버슨과 이들은 세상의 종말과 관련된 비밀을 쫓기 시작하는데…",2021-12-01,Ghostbusters: Afterlife,/in2aUEUaFxBJZniu9qZh5P9s1Tw.jpg,/zplzc6jxO3SK7Pa4yxVoRY5VflT.jpg,7.7,2663,510.556,FALSE,0
1865,캐리비안의 해적: 낯선 조류,"부두교의 주술을 부리던  검은 수염은 다리가 한쪽인 남자에게 죽게 된다는 예언을 듣게 된다. 자신의 수명을 늘리기 위해 검은 수염은 젊음의 샘을 찾으러 떠나고, 바르보사 또한 검은수염에게 복수를 하기 위해 그를 뒤쫒는다. 한편 영국에서 블랙펄의 선장이 선원을 모집한다는 소문을 듣게 된 잭 스패로우는 자신을 사칭하는 사기꾼을 잡으려다 영국 왕실에 체포되고, 영국의 국왕은 잭 스패로우에게 젊음의 샘으로 가는 길을 안내하라고 명령하고, 이에 필요한 선장과 배, 선원을 모두 내 주겠다고 하는데...",2011-05-19,Pirates of the Caribbean: On Stranger Tides,/osJVVjkHmoO5WoJfbBsImYrKWIb.jpg,/uzIGtyS6bbnJzGsPL93WCF1FWm8.jpg,6.5,11943,514.034,FALSE,0
459151,보스 베이비 2,베이비 주식회사의 레전드 보스 베이비에서 인생 만렙 CEO가 된 `테드`. 베이비인 줄 알았던 조카 `티나`가 알고 보니 베이비 주식회사 소속이라니! 뉴 보스 베이비 `티나`의 지시로 `테드`는 형과 함께 다시 베이비로 돌아가야만 하는데…,2021-07-21,The Boss Baby: Family Business,/zGaeo3fNXCcnttUQMgZr1FW0t4V.jpg,/pxOiKwRvNp3zFOiuwpYpzlbmEgC.jpg,7.6,1911,512.269,FALSE,0
58,캐리비안의 해적: 망자의 함,잭 스패로우는 블랙펄을 되찾아 포트 로열을 떠났지만 그를 기다리는 것은 수평선만이 아니었다. 유령선 플라잉 더치맨의 선장 데이비 존스는 잭이 자신에게 피로 진 빚이 있다면서 빚을 갚거나 영혼을 내놓으라고 요구한다. 불행 중 다행한 것은 잭에게 피의 빚 외에도 중매의 은총이 있었다는 것. 결혼을 앞둔 윌 터너와 엘리자베스 스완은 만사를 제쳐두고 옛 친구를 도우러 온다. 잭을 구할 수 있는 단 한 가지 방법은 세상 끝에 있다는 망자의 함을 찾는 것 뿐인데...,2006-07-06,Pirates of the Caribbean: Dead Man's Chest,/6tD4oT7C01aZLVfoZDz5VFVbJCi.jpg,/8zfRLCgKrLAc5SSnACz8ZqmeKAP.jpg,7.3,13403,479.212,FALSE,0
585245,클리포드 더 빅 레드 독,"뉴욕의 아파트로 이사 온 12살 소녀 에밀리. 새로운 학교에 고군분투하는 에밀리를 바쁜 엄마는 출장을 가면서 철없는 삼촌 케이시에게 맡기고 떠난다.  마법 동물 구조 센터를 지나던 에밀리는 운명처럼 작고 빨간 강아지를 만나게 되고, 우여곡절 끝에 함께하게 된다. 하지만 기쁨도 잠시, 작고 빨간 강아지 클리포드는 하루 아침에 3M가 넘게 커져버려 순식간에 뉴욕의 유명인사가 되어버린다. 엄마가 오기 전 클리포드를 되돌리려는 에밀리와 클리포드를 유전학 사업에 이용하려는 기업까지 뒤쫓으며 클리포드는 위험에 빠지고 마는데..!",2021-12-29,Clifford the Big Red Dog,/mJwwkMKeR5XgHwexw9SJa6CiZY2.jpg,/1Wlwnhn5sXUIwlxpJgWszT622PS.jpg,7.3,1239,475.142,FALSE,0
299536,어벤져스: 인피니티 워,"타노스는 6개의 인피니티 스톤을 획득해 신으로 군림하려 한다. 그것은 곧 인류의 절반을 학살해 우주의 균형을 맞추겠다는 뜻. 타노스는 닥터 스트레인지가 소유한 타임 스톤, 비전의 이마에 박혀 있는 마인드 스톤을 차지하기 위해 지구를 침략한다. 아이언맨과 스파이더맨은 가디언즈 오브 갤럭시의 멤버들과 타노스를 상대한다. 지구에선 캡틴 아메리카, 완다, 블랙 위도우, 블랙 팬서 등이 비전을 지키기 위해 뭉친다.",2018-04-26,Avengers: Infinity War,/kmP6viwzcEkZeoi1LaVcQemcvZh.jpg,/lmZFxXgJE3vgrciwuDib0N8CfQo.jpg,8.3,24563,471.816,FALSE,0
624860,매트릭스: 리저렉션,"토마스 앤더슨은 자신의 현실이 물리적 구성개념인지 아니면 정신적 구성개념인지 알아내기 위해 이번에도 흰 토끼를 따라가야 한다. 토마스, 아니 네오가 배운 게 있다면 비록 환상이라 할지라도 선택이야말로 매트릭스를 탈출할 유일한 길이라는 것이다. 물론 네오는 무엇을 해야 할지 이미 알고 있다. 그가 아직 모르는 사실은 이 새로운 버전의 매트릭스가 그 어느 때보다도 강력하고, 확고부동하고, 위험하다는 것이다.  평범한 일상과 그 이면에 놓여 있는 또 다른 세계, 두 개의 현실이 존재하는 세상에서 운명처럼 인류를 위해 다시 깨어난 구원자 네오. 빨간 약과 파란 약 중 어떤 것을 선택할 것인가?",2021-12-22,The Matrix Resurrections,/AvWlbyLk32HdvSrrSTYpjmXHEXC.jpg,/eNI7PtK6DEYgZmHWP9gQNuff8pv.jpg,6.7,3654,452.628,FALSE,0
22,캐리비안의 해적: 블랙펄의 저주,"잭 스패로우는 10년 전의 반란 사건으로 자신의 배 블랙펄을 빼앗긴 해적 선장이다. 혼자 대양을 떠돌던 그는 자메이카의 로열포트에 이르러 유령선처럼 변해버린 블랙펄과 재회하게 된다. 아즈텍의 황금을 훔친 블랙펄의 선원들은 영원히 죽지 못하는 저주에 걸린 처지. 보물을 모두 제자리에 돌려놓고 피의 제물을 바쳐야만 고대 신들이 내린 저주를 풀 수 있다. 그들은 로열포트를 습격해 아즈텍의 마지막 목걸이를 가진 총독의 딸 엘리자베스를 납치하고, 엘리자베스를 사랑하는 어린 시절 친구 윌과 스패로우는 그 뒤를 쫓는데...",2003-09-10,Pirates of the Caribbean: The Curse of the Black Pearl,/3ovejwQO4fKOWx4VgGBJeT8CKCn.jpg,/jOh79POQu4hyVIseUxdQxTW7vOf.jpg,7.8,17407,435.427,FALSE,0
285,캐리비안의 해적: 세상의 끝에서,"윌 터너와 엘리자베스 스완, 바르보사 선장은 바다괴물 크라켄에 잡아먹힌 잭 스패로우를 구하는 데 도움을 얻기 위해 싱가포르의 해적 사오펭을 찾아간다. 이들은 잭 스패로우가 있어야만 해적연맹의 아홉 영주를 모아 연합함대를 구성할 수 있고, 해적 소탕에 쌍심지를 켠 동인도회사에 맞설 수 있다. 동인도회사의 커틀러 베켓 경은 유령선 플라잉 더치맨과 그 선장 데비 존스를 수하에 거느리게 된 터. 이 힘이 막강해서, 해적 연합함대는 다시 바다의 여신 칼립소에게 도움을 요청하기로 한다.",2007-05-23,Pirates of the Caribbean: At World's End,/bTotG6tZERQqfKr2TDjwdjW8It4.jpg,/3Au8rkDVsRK2AT4jq9dg6jH6buy.jpg,7.2,12031,434.52,FALSE,0
512195,레드 노티스,"인터폴이 중범죄 피의자를 대상으로 내리는 전 세계적 경보인 레드 노티스. 세계 곳곳에서 지명 수배범을 추적하고 체포하는 것이 그 목적이다. 어느 날 초유의 도난 사건이 발생하고, 그로 인해 FBI 최고의 프로파일러(드웨인 존슨)가 라이벌 관계의 두 범죄자(갤 가돗, 라이언 레이놀즈)와 만나면서 모든 게 엇나가기 시작한다. 늘 한발 앞서 도망치는 사기꾼을 잡기 위해 그들은 어쩔 수 없이 싫어도 이를 악물고 힘을 합쳐야 한다. 이제 무슨 일이 일어날지 그 누구도 장담할 수 없다.",2021-11-12,Red Notice,/gG06Uu6UQseYaPx1RU2PQjFEUKK.jpg,/dK12GIdhGP6NPGFssK2Fh265jyr.jpg,6.8,3594,418.789,FALSE,0
337404,크루엘라,"재능은 있지만 밑바닥 인생을 살던 에스텔라는 우여곡절 끝에 런던에 오게 된다. 그곳에서 운명처럼 재스퍼와 호레이스를 만난 에스텔라는 뛰어난 패션 감각을 이용해 완벽한 변장과 빠른 손놀림으로 런던 거리를 싹쓸이한다. 도둑질이 지겹게 느껴질 때 쯤, 꿈에 그리던 리버티 백화점에 들어가게 된 에스텔라. 그곳에서 런던 패션계를 꽉 쥐고 있는 남작 부인을 만나 충격적 사건을 겪게 되며, 에스텔라는 런던 패션계를 발칵 뒤집을 파격 아이콘 크루엘라로 새롭게 태어나게 되는데...",2021-05-26,Cruella,/ejnSfKiUgqyiqdiLMc1wGAwvyTN.jpg,/LTOZB3N1kYA2Xu1lW114HFA1o8.jpg,8.2,7002,372.317,FALSE,0
460465,모탈 컴뱃,어스렐름와 아웃월드의 최강 챔피언들이 지구의 운명을 걸고 벌이는 서바이벌 대혈전 모탈 컴뱃. MMA 격투 선수 콜 영은 대전을 앞두고 선택 받은 전사들을 사전에 제거하려는 서브제로의 공격을 받는다. 지구와 가족을 보호하고 자기 혈통의 비밀을 알아내기 위해 모탈 컴뱃 토너먼트에 참가해 죽음의 전투를 치러야 한다!,2021-04-08,Mortal Kombat,/yvcNQv8fth51nWuaLwfpr50IRiO.jpg,/9yBVqNruk6Ykrwc32qrK2TIE5xw.jpg,7.2,4624,378.322,FALSE,0
